Dossiernummer;Projectcode;Dossier datum aanvraag;Dossier dienst;Dossiertype;Dossier districten;Dossier cluster;Dossier onderwerp;Aard der werken;Bouwheer;Dossierverantwoordelijke voornaam + naam;Ontwerper voornaam + naam;Ingenieur voornaam + naam;Partners;Beleidsdoelstellingen;Dossier extra kenmerk;Totaal raming intern;Dossier status;Dossier toestand;Dossier klasse;Dossier actieve fases;Status planning;Actief planningsblok;Meerjarenplanning?;Jaartal meerjarenplanning;Klasse ontwerp;Subklasse ontwerp;Geplande startdatum ontwerp;Geplande einddatum ontwerp;Effectieve einddatum ontwerp;Klasse gunning;Subklasse gunning;Geplande startdatum Gunning;Geplande einddatum Gunning;Effectieve einddatum Gunning;Geplande startdatum Werf;Effectieve startdatum werf;Geplande einddatum Werf;Effectieve einddatum Werf;Dossier einddatum;Sperperiode?;Einddatum sperperiode;URL A-stad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13430;M02718;03-03-2022;Publieke Ruimte;Investeringsproject;Berchem;Zuid;Pieter de Coninckstraat (ontharden voetpaduitstulping Berchem Buurt);Onderhoudswerken, Wegeniswerken;DISTRICT BERCHEM NVT;Kenneth Willockx;Mike Rincheval;Andreas Duren;DISTRICT BERCHEM NVT;District Berchem,2BER01,2BER0102,2BER010201;STRUCTUREEL ONDERHOUD 2022;6.336,91;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Ja;2022;Geen;Geen;;;;Intern;Deelopdracht;03-03-2022;10-04-2022;10-04-2022;03-10-2022;02-10-2022;04-10-2022;04-10-2022;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13431;M02722;04-03-2022;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Antwerpsebaan (Rijweg tussen Havengebied en Schouwvegerstraat);Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;STAD ANTWERPEN GEMEENTE;Jeroen Vermeersch;;Jeroen Vermeersch;STAD ANTWERPEN GEMEENTE;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2022;561.915,04;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Ja;2022;Geen;Geen;;;;Intern;Deelopdracht;07-03-2022;17-06-2022;08-06-2022;29-08-2022;16-08-2022;14-10-2022;10-10-2022;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13432;M02723;04-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Heistraat (Kleine onderhoudswerken);Aanleg groenzone;DISTRICT WILRIJK ;Patrick Cuyvers;Mike Rincheval;Alexander Marien;DISTRICT WILRIJK ;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2022;2.750,00;Plandatum overschreden;Lopend;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp, Intake;In bewerking;Gunning;Nee;;Intern;Tekenopdracht;15-04-2022;03-08-2022;03-08-2022;Intern;Deelopdracht;03-08-2022;27-10-2023;;25-01-2024;;26-01-2024;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13433;M02728;08-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Schaliemolenstraat (Veilige oversteekplaats fietsers);Onderhoudswerken, Wegeniswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Karen Neven;Alexander Marien;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010702;PRIORITEIT UITVOERING 2023;25.000,00;Plandatum overschreden;Lopend;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Nee;;Intern;Extra small;07-03-2023;04-12-2023;;Intern;Deelopdracht;04-12-2023;27-02-2024;;27-05-2024;;03-06-2024;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13434;M02729;08-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Orchideeënstraat (Parkeerstrook);Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Mike Rincheval;Alexander Marien;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2022;10.091,79;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;Sperperiode;Nee;;Intern;Tekenopdracht;07-04-2022;26-06-2022;26-06-2022;Intern;Deelopdracht;26-06-2022;19-09-2022;19-09-2022;18-10-2022;18-10-2022;25-10-2022;07-12-2022;;Ja;07-12-2027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13435;M02952;10-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Den Brem (Boordsteenverlaging);Onderhoudswerken;DISTRICT WILRIJK NVT;Andreas Duren;Mike Rincheval;Andreas Duren;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2022;3.000,00;Plandatum overschreden;In wacht;Intake;Intake;In bewerking;Ontwerp;Nee;;Intern;Tekenopdracht;30-08-2022;18-12-2022;;Intern;Deelopdracht;18-12-2022;13-03-2023;;11-06-2023;;12-06-2023;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13436;M02730;10-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Hof Van Tichelen (Voetpaduitstulping);Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Mike Rincheval;Alexander Marien;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2022;30.975,24;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;Sperperiode;Nee;;Intern;Tekenopdracht;15-04-2022;03-08-2022;03-08-2022;Intern;Deelopdracht;03-08-2022;27-10-2022;27-10-2022;25-01-2023;25-01-2023;01-02-2023;10-02-2023;;Ja;10-02-2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13437;M02732;10-03-2022;Publieke Ruimte;Investeringsproject;Hoboken;Zuid;Kapelstraat (Verzakking);Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT HOBOKEN NVT;Lies Rousseau;;Alexander Marien;DISTRICT HOBOKEN NVT;District Hoboken,2HOB01,2HOB0101,2HOB010101;STRUCTUREEL ONDERHOUD 2022;3.404,08;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Nee;;Intern;Extra small;09-04-2022;09-04-2022;09-04-2022;Intern;Deelopdracht;09-04-2022;09-05-2022;09-05-2022;12-09-2022;16-05-2022;16-09-2022;16-09-2022;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13438;M02733;11-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Sint-Bavostraat (Verkeersveiligheid);Onderhoudswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Mike Rincheval;;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2022;2.000,00;Plandatum overschreden;In wacht;Uitvoering intern;Werfopvolging;Voltooid;;Nee;;Intern;Tekenopdracht;15-04-2022;29-07-2022;30-04-2022;Intern;Deelopdracht;29-07-2022;22-10-2022;26-06-2022;24-10-2022;24-10-2022;25-10-2022;25-10-2022;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13439;M02734;11-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Boekstraat, Sint-Jan Vianneystraat (Verkeersplateau);Wegeniswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Eva Koninckx;Alexander Marien;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010701;PRIORITEIT UITVOERING 2023;102.500,00;Op Schema;Lopend;Intake;Intake;In bewerking;Ontwerp;Ja;2023;Intern;Extra small;26-09-2023;23-02-2024;;Intern;Deelopdracht;23-02-2024;18-05-2024;;16-08-2024;;13-09-2024;;;Ja;;SW_OND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13440;M02735;11-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Karel Mestdaghplein (Optimaliseren parkeerplaatsen);Onderhoudswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;;Andreas Duren;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;20.000,00;Plandatum overschreden;In wacht;Intake;Intake;In bewerking;Intake;Nee;;Intern;Extra small;02-10-2023;29-02-2024;;Intern;Deelopdracht;29-02-2024;24-05-2024;;22-08-2024;;05-09-2024;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13441;M02737;11-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Heistraat, Jan Janssensstraat (Fietssluis);Onderhoudswerken, Wegeniswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Mike Rincheval;;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2022;5.000,00;Plandatum overschreden;In wacht;Uitvoering intern;Oplevering;In bewerking;Uitvoering;Nee;;Intern;Tekenopdracht;15-04-2022;03-08-2022;16-09-2022;Geen;Geen;;;;15-12-2022;;16-12-2022;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13442;M02741;11-03-2022;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Santiagostraat (voetpad thv 23-31);Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT ANTWERPEN NVT;Anne Van Dessel;;Anne Van Dessel;DISTRICT ANTWERPEN NVT;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2022;30.000,00;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Ja;2022;Geen;Geen;;;;Intern;Deelopdracht;11-03-2022;17-07-2022;12-09-2022;24-10-2022;24-10-2022;04-11-2022;04-11-2022;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13443;M02742;11-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Frans De Cortlaan, Pastoor De Conincklaan (Rijbaankussens);Wegeniswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Julie Hilderson;Alexander Marien;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010701;PRIORITEIT UITVOERING 2023;9.500,00;Op Schema;Lopend;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Gunning;Ja;2023;Intern;Extra small;30-08-2022;27-11-2023;21-09-2023;Intern;Deelopdracht;27-11-2023;20-02-2024;;20-05-2024;;27-05-2024;;;Nee;;SW_OND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13444;M02743;11-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Kerkelei (Verkeersplateau);Wegeniswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Sara Franceschi;Alexander Marien;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010701;PRIORITEIT UITVOERING 2023;53.500,00;Plandatum overschreden;Lopend;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Ja;2023;Intern;Extra small;25-07-2023;09-01-2024;;Intern;Deelopdracht;09-01-2024;03-04-2024;;02-07-2024;;21-08-2024;;;Ja;;SW_OND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13445;M02744;11-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Doornstraat (Verkeersplateau);Wegeniswerken;DISTRICT WILRIJK ;Patrick Cuyvers;Melisse Symons;Alexander Marien;DISTRICT WILRIJK ;District Wilrijk,2WIL01,2WIL0107,2WIL010701;PRIORITEIT UITVOERING 2023;96.500,00;Plandatum overschreden;Lopend;Interne gunning;Aanbestedingsdossier;In bewerking;Gunning;Ja;2023;Intern;Extra small;30-08-2022;27-01-2023;07-02-2023;Intern;Deelopdracht;07-02-2023;03-12-2023;;02-03-2024;;15-04-2024;;;Ja;;SW_OND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13446;M02745;14-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Pater Verbiststraat (onderhoudswerken);Aanleg verlichting, Onderhoudswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;;Alexander Marien;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010701/ District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;260.000,00;Plandatum overschreden;In wacht;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Intake;Ja;2023;Intern;Extra small;13-10-2024;12-03-2025;;Intern;Deelopdracht;12-03-2025;05-06-2025;;03-09-2025;;01-10-2025;;;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13447;M02746;14-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Sint-Camillusstraat (onderhoudswerken);Onderhoudswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Mike Rincheval;Alexander Marien;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;132.900,00;Plandatum overschreden;Lopend;Interne gunning;Aanbestedingsdossier;In bewerking;Gunning;Ja;2023;Geen;Geen;;;;Intern;Deelopdracht;01-10-2023;25-12-2023;;24-03-2024;;22-04-2024;;;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13448;M02747;14-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Pastoor Bauwenslaan (onderhoudswerken);Onderhoudswerken, Wegeniswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Melisse Symons;Alexander Marien;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;6.000,00;Plandatum overschreden;Lopend;Interne gunning;Aanbestedingsdossier, Gunning;In bewerking;Uitvoering;Ja;2023;Intern;Extra small;30-08-2022;27-01-2023;16-02-2023;Intern;Deelopdracht;16-02-2023;11-08-2023;11-09-2023;10-12-2023;;18-12-2023;;;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13449;M02748;14-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Edenlaan (Onderhoudswerken);Onderhoudswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Mike Rincheval;Danny Busschots;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;220.100,00;Plandatum overschreden;In wacht;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Intake;Ja;2025;Intern;Extra small;18-09-2023;15-02-2024;;Intern;Deelopdracht;15-02-2024;10-05-2024;;08-08-2024;;12-09-2024;;;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13450;;14-03-2022;Publieke Ruimte;Investeringsproject;Ekeren;Noord;Herautenlaan (vernieuwen buskussen thv nr. 10);Onderhoudswerken;DISTRICT EKEREN NVT;Jeroen Vermeersch;Paule O'Kelly de Galway;;DISTRICT EKEREN NVT;;STRUCTUREEL ONDERHOUD 2022;6.196,17;Plandatum overschreden;Stopgezet;Intake;Intake;Voltooid;Uitvoering;Ja;2022;Geen;Geen;;;;Andere stadsdienst;Andere stadsdienst;;;;;;;;12-10-2022;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13451;M02749;14-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Oudehofstraat (onderhoudswerken);Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Mike Rincheval;Alexander Marien;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;35.000,00;Plandatum overschreden;Lopend;Interne gunning;Aanbestedingsdossier;In bewerking;Gunning;Ja;2023;Geen;Geen;;;;Intern;Deelopdracht;07-03-2024;31-05-2024;;29-08-2024;;19-09-2024;;;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13452;M02751;14-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Toonkunststraat (onderhoudswerken);Onderhoudswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;;Danny Busschots;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;4.000,00;Plandatum overschreden;Lopend;Interne gunning;Aanbestedingsdossier;In bewerking;Gunning;Ja;2023;Geen;Geen;;;;Intern;Deelopdracht;07-06-2023;01-12-2023;;29-02-2024;;07-03-2024;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13453;M02788;15-03-2022;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Boomsesteenweg (afsluiting jersey's);Aanleg groenzone;DISTRICT ANTWERPEN NVT;Reinhilde Schmit;Kimoura Hauquier;Anne Van Dessel;DISTRICT ANTWERPEN NVT;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2023;22.000,00;Plandatum overschreden;Stopgezet;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Nee;;Intern;Extra small;14-04-2022;11-10-2022;;Intern;Deelopdracht;11-10-2022;04-01-2023;;03-02-2023;;17-03-2023;;09-06-2023;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13454;M02759;15-03-2022;Publieke Ruimte;Investeringsproject;Berchem, Borgerhout;Zuid;Gitschotellei (Onderhoud rijweg deel 1: Diksmuidelaan tot Dianalaan);Bodemonderzoek, Onderhoudswerken, Sloopexpert, Veiligheidscoördinator verwezenlijking, Wegeniswerken;;Alexander Marien;Julie Hilderson;Danny Busschots;STAD ANTWERPEN GEMEENTE, STAD ANTWERPEN GEMEENTE, STAD ANTWERPEN GEMEENTE;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2023;380.618,77;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;Sperperiode;Nee;;Intern;Extra small;14-04-2022;11-09-2022;11-09-2022;Intern;Deelopdracht;11-09-2022;06-12-2022;10-01-2023;17-04-2023;15-04-2023;30-06-2023;30-06-2023;;Ja;30-06-2028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13455;M02752;15-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Klaproosstraat (onderhoudswerken);Onderhoudswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Mike Rincheval;Alexander Marien;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;15.000,00;Plandatum overschreden;In wacht;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Ja;2023;Intern;Extra small;30-08-2022;27-01-2023;;Intern;Deelopdracht;27-01-2023;22-04-2023;;21-07-2023;;18-08-2023;;;Ja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13456;M02753;15-03-2022;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Amerikalei, Bresstraat, De Vrièrestraat (VLCC);Tekenopdracht;;Tim Vervoort;Siegfried Pevenage;Joppe Balbaert;STAD ANTWERPEN GEMEENTE;Stad/OCMW,2LMS01,2LMS0104,2LMS010402;MOBILITEITSPROJECT;126.500,00;Plandatum overschreden;Lopend;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Ja;2023;Intern;Extra small;14-04-2022;11-09-2022;;Intern;Deelopdracht;11-09-2022;05-12-2022;;04-01-2023;;15-02-2023;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13457;M02755;15-03-2022;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Amerikalei, Anselmostraat, Britselei, Kasteelpleinstraat (VLCC);Tekenopdracht;;Tim Vervoort;Siegfried Pevenage;Joppe Balbaert;STAD ANTWERPEN GEMEENTE;Stad/OCMW,2LMS01,2LMS0104,2LMS010402;MOBILITEITSPROJECT;77.000,00;Plandatum overschreden;Lopend;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Ja;2023;Intern;Extra small;14-04-2022;11-09-2022;;Intern;Deelopdracht;11-09-2022;05-12-2022;;04-01-2023;;15-02-2023;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13458;M02756;15-03-2022;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Legerstraat (onderhoudswerken);Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT WILRIJK NVT;Patrick Cuyvers;Mike Rincheval;Alexander Marien;DISTRICT WILRIJK NVT;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2022;7.257,75;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Ja;2022;Geen;Geen;;;;Intern;Deelopdracht;14-04-2022;08-07-2022;16-08-2022;18-10-2022;06-10-2022;19-10-2022;20-10-2022;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13459;M02798;16-03-2022;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Boerhaavestraat, Maatsstraat (voetpaduitstulping);Aanleg groenzone, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT ANTWERPEN ;Isa Jollings;Bob Lens;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;PRIORITEIT UITVOERING 2023;105.060,00;Plandatum overschreden;Lopend;Interne gunning;Aanbestedingsdossier, Gunning;In bewerking;Uitvoering;Nee;;Intern;Extra small;15-04-2022;12-10-2022;21-03-2023;Intern;Deelopdracht;21-03-2023;14-06-2023;01-05-2023;14-11-2023;;11-12-2023;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13460;M02757;16-03-2022;Publieke Ruimte;Investeringsproject;Antwerpen, Hoboken;Midden;Emiel Vloorsstraat, Herenpolderbrug (VLCC);Wegeniswerken;STAD ANTWERPEN GEMEENTE;Véronique Termolle;Siegfried Pevenage;Anne Van Dessel;STAD ANTWERPEN GEMEENTE;Stad/OCMW,2LMS01,2LMS0103,2LMS010302/ Stad/OCMW,2LMS01,2LMS0103,2LMS010303/ Stad/OCMW,2LMS01,2LMS0104,2LMS010402;MOBILITEITSPROJECT;67.774,00;Plandatum overschreden;Lopend;Interne gunning;Gunning;In bewerking;Gunning;Ja;2023;Intern;Extra small;01-06-2022;29-10-2022;07-10-2022;Intern;Deelopdracht;29-10-2022;22-01-2023;;20-03-2023;;07-04-2023;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13462;M02883;17-03-2022;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Sint-Andriesstraat (LED_Projecten);Aanleg verlichting;STAD ANTWERPEN GEMEENTE;Reinhilde Schmit;;Toon Meulemans;STAD ANTWERPEN GEMEENTE;District Antwerpen,2ANT01,2ANT0105,2ANT010502;VERLICHTING;10.000,00;Op Schema;Lopend;Zuiver lichtproject;Uitvoering verlichting;In bewerking;Uitvoering;Nee;;Partner;Extra Small;16-04-2022;25-07-2022;05-05-2022;Intern;Zuiver lichtproject;05-05-2022;01-09-2022;01-07-2022;11-09-2023;11-09-2023;09-10-2023;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13463;;21-03-2022;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Lange Riddersstraat;Straatmeubilair;;Bonnie van der Burgh;;;;;;;Plandatum overschreden;Stopgezet;Intake;Intake;;;;;;;;;;;;;;;;;;;25-03-2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13464;M02763;21-03-2022;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Lange Riddersstraat (afsluiting Pagadderplein);Straatmeubilair, Tekenopdracht;DISTRICT ANTWERPEN NVT;Bonnie van der Burgh;Bonnie van der Burgh;;DISTRICT ANTWERPEN NVT;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2022;8.600,00;Plandatum overschreden;In wacht;Tekenopdracht;Definitief ontwerp;In bewerking;Ontwerp;Nee;;Intern;Tekenopdracht;21-03-2022;21-12-2022;;Geen;Geen;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13465;M02766;21-03-2022;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;De Keyserlei, Frankrijklei (Antwerp Tower AB);Onderhoudswerken, Wegeniswerken;;Anne Van Dessel;;Anne Van Dessel;STAD ANTWERPEN GEMEENTE;Stad/OCMW,2LMS01,2LMS0104,2LMS010406;STRUCTUREEL ONDERHOUD 2021;45.960,27;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Nee;;Geen;Geen;;;;Geen;Geen;;;;20-05-2021;20-05-2021;01-07-2021;01-07-2021;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWPR13466;M02761;21-03-2022;Publieke Ruimte;Investeringsproject;Hoboken;Zuid;Dokter Coenstraat (paaltjes aan de school);Tekenopdracht;DISTRICT HOBOKEN NVT;Lies Rousseau;;Alexander Marien;DISTRICT HOBOKEN NVT;District Hoboken,2HOB01,2HOB0101,2HOB010103;PRIORITEIT UITVOERING 2022;5.000,00;Op Schema;In wacht;Intake;Intake;Voltooid;;Ja;2022;Intern;Tekenopdracht;20-04-2022;08-08-2022;08-08-2022;Geen;Geen;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
