;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;Dossier O&U planning;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Startdatum rapportering: 03-01-2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einddatum rapportering: 31-12-2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rapportnaam: O&U planning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uitvoertijd: 09-06-2025  8:00:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dossiernummer;Projectcode;Dossier datum aanvraag;Dossier dienst;Dossiertype;Dossier districten;Dossier cluster;Dossier onderwerp;Aard der werken;Bouwheer;Dossierverantwoordelijke voornaam + naam;Ontwerper voornaam + naam;Ingenieur voornaam + naam;Partners;Beleidsdoelstellingen;Dossier extra kenmerk;Totaal raming intern;Dossier status;Dossier toestand;Dossier klasse;Dossier actieve fases;Status planning;Actief planningsblok;Meerjarenplanning?;Jaartal meerjarenplanning;Klasse ontwerp;Subklasse ontwerp;Geplande startdatum ontwerp;Geplande einddatum ontwerp;Effectieve einddatum ontwerp;Klasse gunning;Subklasse gunning;Geplande startdatum Gunning;Geplande einddatum Gunning;Effectieve einddatum Gunning;Geplande startdatum Werf;Effectieve startdatum werf;Geplande einddatum Werf;Effectieve einddatum Werf;Dossier einddatum;Sperperiode?;Einddatum sperperiode;URL A-stad
SWOU12503;M01655;06-03-2020;Publieke Ruimte;Investeringsproject;Deurne;Noord;Bosuil (voetpaden (Kerkeveldlaan ot thv nr 76-77));Onderhoudswerken;DISTRICT DEURNE ;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT DEURNE ;District Deurne,2DEU01,2DEU0101,2DEU010101;STRUCTUREEL ONDERHOUD 2020;29.267,21;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;06-03-2020;30-05-2020;06-04-2020;07-09-2020;05-07-2020;11-09-2020;14-09-2020;04-09-2023;Nee;;
SWOU12504;M01654;06-03-2020;Publieke Ruimte;Investeringsproject;Deurne;Noord;Ten Eekhovelei (nr 297);Onderhoudswerken;DISTRICT DEURNE ;Jeroen Vermeersch;Sam Rymenants;Jeroen Vermeersch;DISTRICT DEURNE ;District Deurne,2DEU01,2DEU0101,2DEU010101;STRUCTUREEL ONDERHOUD 2020;1.481,68;Op Schema;Lopend;Uitvoering intern;Natraject;Voltooid;;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;06-03-2020;30-05-2020;27-03-2020;04-06-2020;25-05-2020;05-06-2020;05-06-2020;;Nee;;
SWOU12505;M01653;06-03-2020;Publieke Ruimte;Investeringsproject;Deurne;Noord;Van Havreplein (voetpad nr 2-14);Onderhoudswerken;DISTRICT DEURNE ;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT DEURNE ;District Deurne,2DEU01,2DEU0101,2DEU010101;STRUCTUREEL ONDERHOUD 2021;17.069,77;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;Sperperiode;Ja;2021;Geen;Geen;;;;Intern;Deelopdracht;06-03-2020;30-05-2020;14-04-2020;19-04-2021;19-03-2021;23-04-2021;23-04-2021;;Ja;23-04-2026;
SWOU12506;M01675;06-03-2020;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Brazilianenstraat (aanpassing bocht);Onderhoudswerken;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;District Berendrecht, Zandvliet, Lillo,2BZL01,2BZL0101,2BZL010101;STRUCTUREEL ONDERHOUD 2020;2.723,62;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;06-03-2020;30-05-2020;24-03-2020;01-07-2020;23-06-2020;03-07-2020;03-07-2020;20-07-2023;Nee;;
SWOU12507;M01676;06-03-2020;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Krommeweg (fietspad);Onderhoudswerken;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;District Berendrecht, Zandvliet, Lillo,2BZL01,2BZL0101,2BZL010101;STRUCTUREEL ONDERHOUD 2020;23.456,11;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;Sperperiode;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;06-03-2020;30-05-2020;06-04-2020;22-06-2020;22-05-2020;06-07-2020;03-07-2020;20-07-2023;Ja;03-07-2025;
SWOU12508;M01677;06-03-2020;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Antwerpsebaan (parking districtshuis);Onderhoudswerken;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;District Berendrecht, Zandvliet, Lillo,2BZL01,2BZL0101,2BZL010101;STRUCTUREEL ONDERHOUD 2020;1.595,75;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;06-03-2020;30-05-2020;24-03-2020;05-06-2020;05-06-2020;12-06-2020;17-06-2020;24-08-2023;Nee;;
SWOU12509;M01678;06-03-2020;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Scheldelaan (Lillo);Onderhoudswerken;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;District Berendrecht, Zandvliet, Lillo,2BZL01,2BZL0101,2BZL010101;STRUCTUREEL ONDERHOUD 2020;20.992,50;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;06-03-2020;30-05-2020;06-04-2020;20-05-2020;19-05-2020;27-05-2020;23-05-2020;20-07-2023;Nee;;
SWOU12510;M01682;06-03-2020;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Reigersbosdreef (fietspad);Onderhoudswerken;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT BERENDRECHT-ZANDVLIET-LILLO NVT;District Berendrecht, Zandvliet, Lillo,2BZL01,2BZL0101,2BZL010101;STRUCTUREEL ONDERHOUD 2020;4.408,76;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;06-03-2020;30-05-2020;06-05-2020;12-05-2020;12-05-2020;15-05-2020;12-05-2020;12-06-2023;Nee;;
SWOU12511;M01632;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Edward Keurvelsstraat (buskussen);Wegeniswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;Michaël Ronsmans;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2021;4.941,34;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Nee;;Geen;Geen;;;;Geen;Geen;;;;02-03-2021;02-03-2021;16-03-2021;16-03-2021;;Nee;;
SWOU12512;M01633;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Acacialaan (verkeersremmers - afstemmen met Wilrijk);Onderhoudswerken, Straatmeubilair, Straatmeubilair;DISTRICT ANTWERPEN ;Anne Van Dessel;Mike Rincheval;Anne Van Dessel;DISTRICT ANTWERPEN , DISTRICT WILRIJK ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2021;23.424,57;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Nee;;Intern;Extra small;05-04-2020;02-09-2020;30-06-2020;Intern;Deelopdracht;02-09-2020;26-11-2020;07-12-2020;22-02-2021;22-02-2021;08-03-2021;08-03-2021;;Nee;;
SWOU12513;M01634;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Happaertstraat (verkeersremmers);Onderhoudswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;Bob Lens;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502/ District Antwerpen,2ANT01,2ANT0105,2ANT010504;STRUCTUREEL ONDERHOUD 2020;4.200,00;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Nee;;Intern;Extra small;05-04-2020;02-09-2020;30-06-2020;Intern;Deelopdracht;30-06-2020;28-09-2020;28-09-2020;12-10-2020;09-10-2020;14-10-2020;14-10-2020;;Nee;;
SWOU12514;M01635;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Rudolfstraat (kruispunt);Onderhoudswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;Mike Rincheval;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2020;2.818,20;Op Schema;Afgesloten;Interne gunning;;Voltooid;;Nee;;Geen;Geen;;;;Intern;Deelopdracht;05-04-2020;02-10-2020;02-10-2020;01-12-2020;01-12-2020;20-01-2021;01-12-2020;06-10-2023;Nee;;
SWOU12515;M01636;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Thonetlaan (versmallen rijbaan en ontharden);Onderhoudswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;Bénédicte Quintiens;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502/ District Antwerpen,2ANT01,2ANT0105,2ANT010504;STRUCTUREEL ONDERHOUD 2020;;Plandatum overschreden;In wacht;Interne gunning;Aanbestedingsdossier;In bewerking;Gunning;Nee;;Geen;Geen;;;;Intern;Deelopdracht;05-04-2020;29-06-2020;;27-09-2020;;06-11-2020;;;Nee;;
SWOU12516;M01637;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Julius De Geyterstraat, Stijgbeugelstraat (plateau);Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT ANTWERPEN ;Martine Mahu;Siegfried Pevenage;Gert De Wilde;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502/ District Antwerpen,2ANT01,2ANT0105,2ANT010505;PRIORITEIT UITVOERING 2023;298.700,00;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Nee;;Intern;Extra small;05-04-2020;31-03-2022;09-05-2022;Intern;Deelopdracht;09-05-2022;06-10-2022;03-10-2022;16-01-2023;16-01-2023;27-02-2023;27-02-2023;;Nee;;SW_INF
SWOU12517;M01638;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Viaduct-Dam (verkeersplateau op het kruispunt met Joossensgang);Onderhoudswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;Mike Rincheval;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2021;;Plandatum overschreden;In wacht;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Nee;;Intern;Extra small;05-04-2020;02-09-2020;;Intern;Deelopdracht;02-09-2020;26-11-2020;;24-02-2021;;07-04-2021;;;Nee;;
SWOU12518;M01639;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Tolstraat (verkeersremmer tussen Marnixplaats en Verbondstraat);Aanleg verlichting, Onderhoudswerken, Terrestrische opmetingen;DISTRICT ANTWERPEN ;Anne Van Dessel;Siegfried Pevenage;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2021;57.543,39;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Nee;;Intern;Extra small;05-04-2020;02-09-2020;01-09-2020;Intern;Deelopdracht;02-09-2020;26-11-2020;04-09-2020;13-09-2021;13-09-2021;18-10-2021;21-10-2021;;Nee;;
SWOU12519;M01640;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;August Vermeylenlaan (voetpaden herstellen en versmallen);Onderhoudswerken, Sloopexpert, Wegeniswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;Mike Rincheval;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2021;115.360,00;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Nee;;Intern;Extra small;05-04-2020;02-09-2020;24-09-2020;Intern;Deelopdracht;24-09-2020;21-09-2021;27-09-2021;06-12-2021;06-12-2021;17-05-2023;20-12-2021;;Nee;;
SWOU12520;M01641;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Cuylitsstraat (bocht met Jan van Beersstraat);Onderhoudswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2020;25.497,38;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Nee;;Geen;Geen;;;;Intern;Deelopdracht;05-04-2020;29-06-2020;27-07-2020;23-11-2020;23-11-2020;30-11-2020;30-11-2020;10-07-2024;Nee;;
SWOU12521;M01642;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Gloriantlaan (voetpaden herstellen en versmallen tussen Charles de Costerlaan en Frederik van Eedenplein);Onderhoudswerken, Wegeniswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;Mike Rincheval;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2021;57.680,00;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Nee;;Intern;Extra small;05-04-2020;02-09-2020;02-09-2020;Intern;Deelopdracht;02-09-2020;26-11-2020;08-02-2021;29-11-2021;29-11-2021;17-01-2022;13-12-2021;;Nee;;
SWOU12522;M01643;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Dageraadplaats (verzakking parkeerstrook);Onderhoudswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2021;;Plandatum overschreden;Stopgezet;Interne gunning;Aanbestedingsdossier;In bewerking;Gunning;Nee;;Geen;Geen;;;;Intern;Deelopdracht;05-04-2020;29-06-2020;;27-09-2020;;06-11-2020;;26-08-2020;Nee;;
SWOU12523;M01644;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Balansstraat (verzakking aan zebrapad);Onderhoudswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2020;;Plandatum overschreden;Stopgezet;Interne gunning;Aanbestedingsdossier;In bewerking;Gunning;Nee;;Geen;Geen;;;;Intern;Deelopdracht;05-04-2020;29-06-2020;;27-09-2020;;06-11-2020;;02-09-2020;Nee;;
SWOU12524;M01645;06-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Belegstraat (ter hoogte van hsnr. 47);Onderhoudswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;Mike Rincheval;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2020;7.631,14;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Nee;;Intern;Extra small;05-04-2020;02-09-2020;13-03-2020;Intern;Deelopdracht;13-03-2020;17-04-2020;19-05-2020;26-05-2020;22-05-2020;27-05-2020;25-05-2020;18-10-2024;Nee;;
SWOU12525;;10-03-2020;Publieke Ruimte;Investeringsproject;Ekeren;Noord;Hof De Bist (evenementenplein);Aanleg groenzone, Straatmeubilair;DISTRICT EKEREN ;Machteld Raes;Pieter-Jan Bruynseels;Isabelle Declerck;DISTRICT EKEREN ;;PRIORITEIT UITVOERING 2020;250.000,00;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Ja;2020;Intern;Extra small;09-03-2020;06-05-2020;06-05-2020;Intern;Deelopdracht;06-05-2020;30-07-2020;07-07-2020;14-09-2020;11-09-2020;12-10-2020;26-10-2020;;Nee;;
SWOU12526;M01647;10-03-2020;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Emiel Banningstraat, Pacificatiestraat (wortelopdruk);Onderhoudswerken;DISTRICT ANTWERPEN ;Anne Van Dessel;Bob Lens;Anne Van Dessel;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0105,2ANT010502;STRUCTUREEL ONDERHOUD 2021;2.750,00;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;;Nee;;Intern;Extra small;09-04-2020;16-10-2020;15-09-2020;Intern;Deelopdracht;16-10-2020;09-01-2021;14-01-2021;04-05-2021;04-05-2021;07-05-2021;06-05-2021;10-07-2024;Nee;;
SWOU12527;;10-03-2020;Publieke Ruimte;Nieuw openbaar domein;Antwerpen;Zuid;Kolonel Silvertopstraat (opwaardering stationsomgeving Zuid);Kunstwerk (bv: brug, tunnel, kade, fontein, standbeeld,...);NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN NV OR;Britt Niemans;;;NATIONALE MAATSCHAPPIJ DER BELGISCHE SPOORWEGEN NV OR;;;;Op Schema;Stopgezet;Intake;;;;;;;;;;;;;;;;;;;;31-08-2021;;;
SWOU12528;M01648;11-03-2020;Publieke Ruimte;Investeringsproject;Hoboken;Zuid;Zuidweg;Aanleg speelterrein;DISTRICT HOBOKEN ;Lies Rousseau;;;DISTRICT HOBOKEN ;District Hoboken,2HOB01,2HOB0101,2HOB010106;PRIORITEIT UITVOERING 2021;;Plandatum overschreden;In wacht;Intake;Intake;;;;;;;;;;;;;;;;;;;;;;
SWOU12529;;11-03-2020;Publieke Ruimte;Investeringsproject;Berchem;Zuid;Generaal Van Merlenstraat, Waterloostraat (onderhoud rijweg);Onderhoudswerken, Sloopexpert, Wegeniswerken;DISTRICT BERCHEM ;Guy De Caluwé;;Julie Hilderson;DISTRICT BERCHEM ;;STRUCTUREEL ONDERHOUD 2020;436.166,92;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;Sperperiode;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;11-03-2020;04-06-2020;27-06-2020;02-09-2020;17-07-2020;11-11-2020;21-12-2020;;Ja;21-12-2025;
SWOU12530;M01671;11-03-2020;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Hogeweg (onderhoud voetpaden);Aanleg verlichting, Wegeniswerken;DISTRICT BORGERHOUT ;Guy De Caluwé;;Julie Hilderson;DISTRICT BORGERHOUT ;District Borgerhout,2BOR01,2BOR0103,2BOR010301;STRUCTUREEL ONDERHOUD 2020;48.682,95;Op Schema;Lopend;Uitvoering intern;Natraject;Voltooid;Sperperiode;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;11-03-2020;04-06-2020;04-06-2020;21-09-2020;20-07-2020;05-10-2020;05-10-2020;;Ja;05-10-2025;
SWOU12531;M01765;11-03-2020;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Galliardstraat (voetpaden);Bodemonderzoek, Onderhoudswerken, Wegeniswerken;DISTRICT WILRIJK ;Alexander Marien;;Alexander Marien;DISTRICT WILRIJK ;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2020;122.366,39;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;11-03-2020;28-05-2020;28-05-2020;02-06-2020;02-06-2020;16-09-2020;02-06-2020;;Ja;02-06-2025;SW_OND
SWOU12532;M01766;11-03-2020;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Galliardstraat (rijweg);Onderhoudswerken, Wegeniswerken;DISTRICT WILRIJK ;Alexander Marien;Mike Rincheval;Alexander Marien;DISTRICT WILRIJK ;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2021;147.567,15;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;Sperperiode;Ja;2021;Intern;Tekenopdracht;10-04-2020;29-07-2020;25-11-2020;Intern;Deelopdracht;29-07-2020;22-10-2020;04-05-2020;14-03-2022;14-01-2022;18-04-2022;08-04-2022;;Ja;08-04-2027;SW_OND
SWOU12533;M02429;11-03-2020;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Oosterveldlaan (onderhoud voetpaden);Onderhoudswerken, Sloopexpert, Wegeniswerken;DISTRICT WILRIJK ;Patrick Cuyvers;;Helena De Ganck;DISTRICT WILRIJK , PROXIMUS NV OR;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2021;352.804,63;Op Schema;Lopend;Uitvoering intern;Natraject;Voltooid;Sperperiode;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;11-03-2020;04-06-2020;04-06-2020;31-01-2022;02-09-2020;04-07-2022;04-07-2022;;Ja;04-07-2027;SW_INF
SWOU12534;;11-03-2020;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Edenlaan (asfalteren rijweg);Onderhoudswerken, Wegeniswerken;DISTRICT WILRIJK ;Alexander Marien;;Alexander Marien;DISTRICT WILRIJK ;;STRUCTUREEL ONDERHOUD 2020;44.385,27;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;Sperperiode;Ja;2020;Geen;Geen;;;;Intern;Deelopdracht;11-03-2020;04-06-2020;04-06-2020;20-07-2020;20-07-2020;27-07-2020;20-07-2020;;Ja;20-07-2025;SW_OND
SWOU12535;M01672;17-03-2020;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Generaal Eisenhowerlei (voetpaduitstulping);Onderhoudswerken, Tekenopdracht, Wegeniswerken;DISTRICT BORGERHOUT ;Ellen De Schutter;Michaël Ronsmans;Julie Hilderson;DISTRICT BORGERHOUT ;District Borgerhout,2BOR01,2BOR0103,2BOR010301/ District Borgerhout,2BOR01,2BOR0103,2BOR010302;STRUCTUREEL ONDERHOUD 2020;29.376,75;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Ja;2021;Intern;Tekenopdracht;29-06-2020;01-11-2020;01-11-2020;Intern;Deelopdracht;02-11-2020;27-01-2021;27-01-2021;09-03-2021;09-03-2021;22-03-2021;22-03-2021;;Nee;;
SWOU12536;M01674;17-03-2020;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Helmstraat (verkeersremmers aan kruispunt);Onderhoudswerken;DISTRICT BORGERHOUT ;Ellen De Schutter;Dries De Jongh;Kristel Drubbel;DISTRICT BORGERHOUT ;District Borgerhout,2BOR01,2BOR0103,2BOR010301;PRIORITEIT UITVOERING 2026;110.000,00;Plandatum overschreden;Lopend;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Ja;2026;Intern;Extra small;01-03-2025;29-07-2025;;Intern;Deelopdracht;29-07-2025;25-10-2025;;24-01-2026;;06-02-2026;;;Ja;;SW_INF
SWOU12537;M01877;18-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Roggestraat (rijbaankussens);Onderhoudswerken, Straatmeubilair, Straatmeubilair, Tekenopdracht, Wegeniswerken;DISTRICT MERKSEM ;Lindsey Pauwels;Stéphanie André;Jeroen Vermeersch;DISTRICT MERKSEM ;District Merksem,2MER01,2MER0101,2MER010102;STRUCTUREEL ONDERHOUD 2021;7.786,15;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;Sperperiode;Nee;;Intern;Extra small;01-06-2020;27-08-2020;27-08-2020;Intern;Deelopdracht;28-08-2020;22-07-2021;29-07-2021;29-11-2021;25-11-2021;13-12-2021;13-12-2021;;Ja;13-12-2026;
SWOU12538;M01747;18-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Du Chastellei (rijbaankussens);Onderhoudswerken, Straatmeubilair, Wegeniswerken;DISTRICT MERKSEM ;Lindsey Pauwels;Stéphanie André;Jeroen Vermeersch;DISTRICT MERKSEM ;District Merksem,2MER01,2MER0101,2MER010102;STRUCTUREEL ONDERHOUD 2022;32.208,39;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;Sperperiode;Nee;;Intern;Extra small;18-04-2020;31-05-2020;04-06-2020;Intern;Deelopdracht;05-06-2020;30-08-2020;15-10-2020;04-04-2022;03-04-2022;17-04-2022;09-04-2022;;Ja;09-04-2027;
SWOU12539;M01750;18-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Flamingostraat (rijbaankussens);Onderhoudswerken, Straatmeubilair, Straatmeubilair, Tekenopdracht, Wegeniswerken;DISTRICT MERKSEM ;Lindsey Pauwels;Stéphanie André;Jeroen Vermeersch;DISTRICT MERKSEM ;District Merksem,2MER01,2MER0101,2MER010102;STRUCTUREEL ONDERHOUD 2021;7.786,15;Plandatum overschreden;Lopend;Uitvoering intern;Natraject;Voltooid;;Nee;;Intern;Extra small;01-06-2020;03-09-2020;03-09-2020;Intern;Deelopdracht;04-09-2020;22-07-2021;29-07-2021;30-08-2021;29-08-2021;01-09-2021;01-09-2021;;Nee;;
SWOU12540;M01749;18-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Molenlei (fietsstraten);Externe opmeting, Wegeniswerken;STAD ANTWERPEN GEMEENTE;Bram De Pooter;Steven Aelbrecht;Jeroen Vermeersch;STAD ANTWERPEN GEMEENTE;Stad/OCMW,2LMS01,2LMS0104,2LMS010402/ Stad/OCMW,2LMS03,2LMS0301,2LMS030117;PRIORITEIT UITVOERING 2023;270.600,56;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;Sperperiode;Nee;;Intern;Extra small;05-02-2021;25-03-2022;25-03-2022;Intern;Deelopdracht;26-03-2022;21-10-2022;04-11-2022;14-11-2022;14-11-2022;14-07-2023;14-07-2023;;Ja;14-07-2028;
SWOU12541;M01748;18-03-2020;Publieke Ruimte;Investeringsproject;Merksem;Noord;Stella Marisstraat (ontharden schoolomgeving);Onderhoudswerken, Tekenopdracht, Wegeniswerken;DISTRICT MERKSEM ;Lindsey Pauwels;Jill Buytaert;Jeroen Vermeersch;DISTRICT MERKSEM ;District Merksem,2MER01,2MER0101,2MER010102;STRUCTUREEL ONDERHOUD 2021;0,00;Op Schema;Afgesloten;Uitvoering intern;;Voltooid;Sperperiode;Nee;;Intern;Extra small;18-04-2020;15-09-2020;16-09-2020;Intern;Deelopdracht;17-09-2020;06-05-2021;21-06-2021;03-08-2021;02-08-2021;31-08-2021;20-08-2021;10-07-2024;Ja;20-08-2026;
