id,dossierId,bonuNummer,referentieId,gipodId,gipodReferentie,werftype,status,sourceStatus,startDate,endDate,postcode,district,straat,huisnr,nutsBedrijf,durationDays,lat,lng,locationSource,gipodSoort,gipodType,gipodCategorie,vgwUitgestuurd,permitStatus,permitStatusSource,permitJoinConfidence,permitReferenceId,permitRefKey,permitBonuNummer,permitDossierStatus,sourceDataset
gipod-18209170-6200,GIPOD-18209170,,18209170,18209170,552820414,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2600,Berchem,BARON DE CATERSSTRAAT,38,Fluvius Site Antwerpen,7,51.19698203844519,4.42388641478886,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18209165-6203,GIPOD-18209165,,18209165,18209165,552820408,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2600,Berchem,LODEWIJK VAN BERCKENLAAN,87,Fluvius Site Antwerpen,7,51.197271587243776,4.439084889856171,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19552479-572,GIPOD-19552479,,19552479,19552479,553418209,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,OVERWINNINGSTRAAT,23,Fluvius Site Antwerpen,7,51.17482466089146,4.389901368852079,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19529214-873,GIPOD-19529214,,19529214,19529214,553327241,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,BRAAMBESLEI,11,Fluvius Site Antwerpen,7,51.17387748301982,4.38097749463701,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19529213-874,GIPOD-19529213,,19529213,19529213,553327240,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,BRAAMBESLEI,10,Fluvius Site Antwerpen,7,51.173847279371046,4.381003651759474,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19529208-879,GIPOD-19529208,,19529208,19529208,553327094,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,BRAAMBESLEI,11,Fluvius Site Antwerpen,7,51.17387748301982,4.38097749463701,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19529207-880,GIPOD-19529207,,19529207,19529207,553327093,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,BRAAMBESLEI,10,Fluvius Site Antwerpen,7,51.173847279371046,4.381003651759474,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19481725-1500,GIPOD-19481725,,19481725,19481725,553327424,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,VALAARDREEF,19,Fluvius Site Antwerpen,7,51.17346811263726,4.379727144886014,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19481718-1507,GIPOD-19481718,,19481718,19481718,553327179,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,VALAARDREEF,19,Fluvius Site Antwerpen,7,51.17346811263726,4.379727144886014,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18922682-4939,GIPOD-18922682,,18922682,18922682,553267832,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-19,2610,Wilrijk,DANIËL HERREYNSLAAN,143,Fluvius Site Antwerpen,6,51.181963004705246,4.372681097336369,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546840-6547,GIPOD-17546840,,17546840,17546840,551617686,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,JOZEF KENNESLEI,21,Fluvius Site Antwerpen,7,51.17434344833515,4.391622240063171,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546839-6548,GIPOD-17546839,,17546839,17546839,551617685,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,JOZEF KENNESLEI,6,Fluvius Site Antwerpen,7,51.174724802599556,4.392148623868301,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546435-6591,GIPOD-17546435,,17546435,17546435,551617143,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,JOZEF KENNESLEI,21,Fluvius Site Antwerpen,7,51.17434344833515,4.391622240063171,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17546434-6592,GIPOD-17546434,,17546434,17546434,551617142,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,JOZEF KENNESLEI,6,Fluvius Site Antwerpen,7,51.174724802599556,4.392148623868301,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17518052-6701,GIPOD-17518052,,17518052,17518052,56328291,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,ORCHIDEEËNSTRAAT,84,Fluvius Site Antwerpen,7,51.17951687948878,4.380452741156702,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17518050-6702,GIPOD-17518050,,17518050,17518050,56328286,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,ORCHIDEEËNSTRAAT,84,Fluvius Site Antwerpen,7,51.17951687948878,4.380452741156702,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17140287-6788,GIPOD-17140287,,17140287,17140287,552049227,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2610,Wilrijk,BOEKSTRAAT,78,Fluvius Site Antwerpen,7,51.168624332480874,4.388546068708208,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19552481-571,GIPOD-19552481,,19552481,19552481,553466074,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2660,Hoboken,GOEDETIJDSTRAAT,46,Fluvius Site Antwerpen,7,51.172110628087815,4.36120134018611,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19544364-650,GIPOD-19544364,,19544364,19544364,553441280,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2660,Hoboken,BERNSTRAAT,22,Fluvius Site Antwerpen,7,51.16100341313532,4.348608086707888,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19544333-651,GIPOD-19544333,,19544333,19544333,553441279,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2660,Hoboken,BERNSTRAAT,22,Fluvius Site Antwerpen,7,51.16100341313532,4.348608086707888,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19544332-652,GIPOD-19544332,,19544332,19544332,553441260,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2660,Hoboken,BERNSTRAAT,12,Fluvius Site Antwerpen,7,51.16121495563939,4.348341696285273,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19544331-653,GIPOD-19544331,,19544331,19544331,553441259,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2660,Hoboken,BERNSTRAAT,12,Fluvius Site Antwerpen,7,51.16121495563939,4.348341696285273,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19538080-766,GIPOD-19538080,,19538080,19538080,553487908,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2660,Hoboken,CHARLOTTA FINCKSTRAAT,50,Fluvius Site Antwerpen,7,51.17512573174596,4.336550881961889,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18362039-5835,GIPOD-18362039,,18362039,18362039,552912887,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-14,2026-02-20,2660,Hoboken,JOZEF COPSTRAAT,16,Fluvius Site Antwerpen,7,51.176168049353,4.358660292132614,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18160366-6240,GIPOD-18160366,BOJV2024-0005,18160366,18160366,552779355,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2000,Antwerpen,MELKMARKT,21,Fluvius Site Antwerpen,7,51.22081568509568,4.401644419052493,exact,Grondwerk,Elektriciteit,Categorie 3,nee,ONBEKEND,weekrapport_zonder_mapping,high,GW2026-000018,16973,BOJV2024-0005,Vergunning Afgelopen,gipod_export
gipod-19562860-468,GIPOD-19562860,,19562860,19562860,304494370,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-17,2018,Antwerpen,Mercatorstraat,58,Fluvius Site Antwerpen,3,51.20867754215187,4.422216821805966,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Dringend,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19538330-737,GIPOD-19538330,,19538330,19538330,553360607,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2018,Antwerpen,IEPERSTRAAT,36,Fluvius Site Antwerpen,7,51.203344776190995,4.389027447044706,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19538329-738,GIPOD-19538329,,19538329,19538329,553360605,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2018,Antwerpen,IEPERSTRAAT,34,Fluvius Site Antwerpen,7,51.20342674709283,4.3890350677916965,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19538328-739,GIPOD-19538328,,19538328,19538328,553360601,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2018,Antwerpen,IEPERSTRAAT,34,Fluvius Site Antwerpen,7,51.20342674709283,4.3890350677916965,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19538327-740,GIPOD-19538327,,19538327,19538327,553358804,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2018,Antwerpen,IEPERSTRAAT,6,Fluvius Site Antwerpen,7,51.203812611014015,4.389994418520714,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19538326-741,GIPOD-19538326,,19538326,19538326,553358803,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2018,Antwerpen,IEPERSTRAAT,6,Fluvius Site Antwerpen,7,51.203812611014015,4.389994418520714,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19515776-1045,GIPOD-19515776,,19515776,19515776,553468449,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-20,2018,Antwerpen,BEXSTRAAT,2C,Fluvius Site Antwerpen,6,51.210632941977124,4.412108267376994,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19515775-1046,GIPOD-19515775,,19515775,19515775,553468448,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-20,2018,Antwerpen,BEXSTRAAT,2B,Fluvius Site Antwerpen,6,51.210657017013745,4.412143348849603,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19510793-1134,GIPOD-19510793,,19510793,19510793,553358792,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2018,Antwerpen,VINKENSTRAAT,33,Fluvius Site Antwerpen,7,51.204493929851495,4.405127975023569,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19510792-1135,GIPOD-19510792,,19510792,19510792,553358791,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2018,Antwerpen,VINKENSTRAAT,33,Fluvius Site Antwerpen,7,51.204493929851495,4.405127975023569,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19368449-2845,GIPOD-19368449,,19368449,19368449,553430542,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2018,Antwerpen,LANGE LOZANASTRAAT,78,Fluvius Site Antwerpen,7,51.20469158760449,4.403072542085347,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19230561-4289,GIPOD-19230561,,19230561,19230561,553369058,Grondwerk,VERGUND,Niet uitgevoerd,2026-02-15,2026-02-26,2018,Antwerpen,ANNEESSENSSTRAAT,10,Fluvius Site Antwerpen,12,51.21931588109367,4.416578125957485,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17124172-6823,GIPOD-17124172,,17124172,17124172,552040964,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2018,Antwerpen,BELGIËLEI,99,Fluvius Site Antwerpen,7,51.20633884723423,4.4172722966263,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19561384-487,GIPOD-19561384,,19561384,19561384,553505024,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2060,Antwerpen,DUBOISSTRAAT,21,Fluvius Site Antwerpen,7,51.22939687789061,4.413871980026177,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19538268-750,GIPOD-19538268,,19538268,19538268,552670292,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2060,Antwerpen,DUBOISSTRAAT,25,Fluvius Site Antwerpen,7,51.229398319474164,4.414091721616507,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19538267-751,GIPOD-19538267,,19538267,19538267,552670208,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2060,Antwerpen,DUBOISSTRAAT,23,Fluvius Site Antwerpen,7,51.22940430547111,4.413954873127483,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19538266-752,GIPOD-19538266,,19538266,19538266,552670205,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2060,Antwerpen,DUBOISSTRAAT,23,Fluvius Site Antwerpen,7,51.22940430547111,4.413954873127483,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19538265-753,GIPOD-19538265,,19538265,19538265,552670204,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2060,Antwerpen,DUBOISSTRAAT,21,Fluvius Site Antwerpen,7,51.22939687789061,4.413871980026177,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19538246-754,GIPOD-19538246,,19538246,19538246,552670203,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2060,Antwerpen,DUBOISSTRAAT,21,Fluvius Site Antwerpen,7,51.22939687789061,4.413871980026177,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19538237-763,GIPOD-19538237,,19538237,19538237,552670135,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2060,Antwerpen,DUBOISSTRAAT,25,Fluvius Site Antwerpen,7,51.229398319474164,4.414091721616507,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19449988-1883,GIPOD-19449988,,19449988,19449988,553459328,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-20,2060,Antwerpen,SINT-ELISABETHSTRAAT 63 DN01,,Fluvius Site Antwerpen,6,51.22369732718321,4.422877131494309,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19426382-2176,GIPOD-19426382,,19426382,19426382,553454139,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-20,2060,Antwerpen,LANGE STUIVENBERGSTRAAT 88 DN01,,Fluvius Site Antwerpen,6,51.22456981715507,4.430565987726593,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19406083-2401,GIPOD-19406083,,19406083,19406083,553440613,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2060,Antwerpen,TRAPSTRAAT,10,Fluvius Site Antwerpen,7,51.22770689499374,4.421187595293153,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19114910-4658,GIPOD-19114910,,19114910,19114910,553330059,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2060,Antwerpen,VAN STRALENSTRAAT,118,Fluvius Site Antwerpen,7,51.22326495509033,4.41858215722683,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 2,nee,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-19230617-4286,GIPOD-19230617,,19230617,19230617,553369995,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2100,Deurne,HERENTALSEBAAN,83,Fluvius Site Antwerpen,7,51.210313840564275,4.454821857999661,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19230601-4287,GIPOD-19230601,,19230601,19230601,553369634,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2100,Deurne,HERENTALSEBAAN,83,Fluvius Site Antwerpen,7,51.210313840564275,4.454821857999661,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19182543-4461,GIPOD-19182543,,19182543,19182543,553351843,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2140,Borgerhout,STERLINGERSTRAAT,78,Fluvius Site Antwerpen,7,51.21088000346155,4.4364729503605576,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18971225-4864,GIPOD-18971225,,18971225,18971225,553280096,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2140,Borgerhout,VLAGSTRAAT,111,Fluvius Site Antwerpen,7,51.22407549020313,4.439941786893233,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18354591-5901,GIPOD-18354591,,18354591,18354591,552909565,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2140,Borgerhout,SERGEYSELSSTRAAT,15,Fluvius Site Antwerpen,7,51.21345030176607,4.432101482417555,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18354241-5966,GIPOD-18354241,,18354241,18354241,552909283,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2140,Borgerhout,SERGEYSELSSTRAAT,15,Fluvius Site Antwerpen,7,51.21345030176607,4.432101482417555,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19561323-490,GIPOD-19561323,,19561323,19561323,553502049,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2180,Ekeren,JOS CLAESSENSSTRAAT,29,Fluvius Site Antwerpen,7,51.275965373027454,4.452855994201978,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19426369-2178,GIPOD-19426369,,19426369,19426369,553454067,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2180,Ekeren,JOS CLAESSENSSTRAAT,29,Fluvius Site Antwerpen,7,51.275965373027454,4.452855994201978,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18534829-5413,GIPOD-18534829,,18534829,18534829,553043453,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2180,Ekeren,CONSTANT JORDAENSLAAN,9,Fluvius Site Antwerpen,7,51.275271127957346,4.448794478880731,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18534708-5447,GIPOD-18534708,,18534708,18534708,553043326,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2180,Ekeren,CONSTANT JORDAENSLAAN,9,Fluvius Site Antwerpen,7,51.275271127957346,4.448794478880731,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19561375-488,GIPOD-19561375,,19561375,19561375,553500351,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2600,Berchem,SATURNUSSTRAAT,9,Fluvius Site Antwerpen,7,51.2020059,4.4429775,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19561371-489,GIPOD-19561371,,19561371,19561371,553500244,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2600,Berchem,GENERAAL VAN MERLENSTRAAT,43,Fluvius Site Antwerpen,7,51.2039391591907,4.431174772970477,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18514578-5543,GIPOD-18514578,,18514578,18514578,553027720,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2600,Berchem,SATURNUSSTRAAT,9,Fluvius Site Antwerpen,7,51.2020059,4.4429775,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18209169-6201,GIPOD-18209169,,18209169,18209169,552820412,Grondwerk,VERGUND,Niet uitgevoerd,2026-02-15,2026-02-26,2600,Berchem,BIKSCHOTELAAN,21,Fluvius Site Antwerpen,12,51.19246873188446,4.445062882652729,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17879667-6362,GIPOD-17879667,,17879667,17879667,552590863,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2600,Berchem,GENERAAL VAN MERLENSTRAAT,43,Fluvius Site Antwerpen,7,51.2039391591907,4.431174772970477,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17879588-6372,GIPOD-17879588,,17879588,17879588,552590821,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2600,Berchem,GENERAAL VAN MERLENSTRAAT,21A,Fluvius Site Antwerpen,7,51.20334387682526,4.429815479599016,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17879585-6373,GIPOD-17879585,,17879585,17879585,552590820,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2600,Berchem,GENERAAL VAN MERLENSTRAAT,21A,Fluvius Site Antwerpen,7,51.20334387682526,4.429815479599016,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17879583-6374,GIPOD-17879583,,17879583,17879583,552590819,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2600,Berchem,GENERAAL VAN MERLENSTRAAT,21,Fluvius Site Antwerpen,7,51.20334387682526,4.429815479599016,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17879582-6375,GIPOD-17879582,,17879582,17879582,552590818,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2600,Berchem,GENERAAL VAN MERLENSTRAAT,21,Fluvius Site Antwerpen,7,51.20334387682526,4.429815479599016,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17470536-6719,GIPOD-17470536,,17470536,17470536,552275763,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2600,Berchem,FRANS BIRONTLAAN,97,Fluvius Site Antwerpen,7,51.184474645951454,4.434061861321734,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19529237-854,GIPOD-19529237,,19529237,19529237,553338986,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2610,Wilrijk,VOLKERENLAAN,54,Fluvius Site Antwerpen,7,51.15334419928169,4.390286946711809,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-19529236-855,GIPOD-19529236,,19529236,19529236,553338985,Grondwerk,IN EFFECT,Uitgevoerd,2026-02-15,2026-02-21,2610,Wilrijk,VOLKERENLAAN,54,Fluvius Site Antwerpen,7,51.15334419928169,4.390286946711809,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
